date,commodity_id,commodity_name,price,day_of_year
2024-11-29,gula_pasir,Gula Pasir,18423,334
2024-11-30,gula_pasir,Gula Pasir,18390,335
2024-12-01,gula_pasir,Gula Pasir,18437,336
2024-12-02,gula_pasir,Gula Pasir,18408,337
2024-12-03,gula_pasir,Gula Pasir,18388,338
2024-12-04,gula_pasir,Gula Pasir,18379,339
2024-12-05,gula_pasir,Gula Pasir,18355,340
2024-12-06,gula_pasir,Gula Pasir,18342,341
2024-12-07,gula_pasir,Gula Pasir,18331,342
2024-12-08,gula_pasir,Gula Pasir,18326,343
2024-12-09,gula_pasir,Gula Pasir,18325,344
2024-12-10,gula_pasir,Gula Pasir,18289,345
2024-12-11,gula_pasir,Gula Pasir,18268,346
2024-12-12,gula_pasir,Gula Pasir,18250,347
2024-12-13,gula_pasir,Gula Pasir,18312,348
2024-12-14,gula_pasir,Gula Pasir,18326,349
2024-12-15,gula_pasir,Gula Pasir,18362,350
2024-12-16,gula_pasir,Gula Pasir,18364,351
2024-12-17,gula_pasir,Gula Pasir,18351,352
2024-12-18,gula_pasir,Gula Pasir,18300,353
2024-12-19,gula_pasir,Gula Pasir,18378,354
2024-12-20,gula_pasir,Gula Pasir,18403,355
2024-12-21,gula_pasir,Gula Pasir,18374,356
2024-12-22,gula_pasir,Gula Pasir,18383,357
2024-12-23,gula_pasir,Gula Pasir,18420,358
2024-12-24,gula_pasir,Gula Pasir,18486,359
2024-12-25,gula_pasir,Gula Pasir,18443,360
2024-12-26,gula_pasir,Gula Pasir,18461,361
2024-12-27,gula_pasir,Gula Pasir,18468,362
2024-12-28,gula_pasir,Gula Pasir,18426,363
2024-12-29,gula_pasir,Gula Pasir,18460,364
2024-12-30,gula_pasir,Gula Pasir,18485,365
2024-12-31,gula_pasir,Gula Pasir,18530,366
2025-01-01,gula_pasir,Gula Pasir,18492,1
2025-01-02,gula_pasir,Gula Pasir,18489,2
2025-01-03,gula_pasir,Gula Pasir,18410,3
2025-01-04,gula_pasir,Gula Pasir,18456,4
2025-01-05,gula_pasir,Gula Pasir,18439,5
2025-01-06,gula_pasir,Gula Pasir,18469,6
2025-01-07,gula_pasir,Gula Pasir,18442,7
2025-01-08,gula_pasir,Gula Pasir,18396,8
2025-01-09,gula_pasir,Gula Pasir,18456,9
2025-01-10,gula_pasir,Gula Pasir,18481,10
2025-01-11,gula_pasir,Gula Pasir,18475,11
2025-01-12,gula_pasir,Gula Pasir,18461,12
2025-01-13,gula_pasir,Gula Pasir,18509,13
2025-01-14,gula_pasir,Gula Pasir,18441,14
2025-01-15,gula_pasir,Gula Pasir,18426,15
2025-01-16,gula_pasir,Gula Pasir,18436,16
2025-01-17,gula_pasir,Gula Pasir,18469,17
2025-01-18,gula_pasir,Gula Pasir,18457,18
2025-01-19,gula_pasir,Gula Pasir,18424,19
2025-01-20,gula_pasir,Gula Pasir,18450,20
2025-01-21,gula_pasir,Gula Pasir,18392,21
2025-01-22,gula_pasir,Gula Pasir,18358,22
2025-01-23,gula_pasir,Gula Pasir,18336,23
2025-01-24,gula_pasir,Gula Pasir,18293,24
2025-01-25,gula_pasir,Gula Pasir,18324,25
2025-01-26,gula_pasir,Gula Pasir,18367,26
2025-01-27,gula_pasir,Gula Pasir,18426,27
2025-01-28,gula_pasir,Gula Pasir,18479,28
2025-01-29,gula_pasir,Gula Pasir,18507,29
2025-01-30,gula_pasir,Gula Pasir,18486,30
2025-01-31,gula_pasir,Gula Pasir,18488,31
2025-02-01,gula_pasir,Gula Pasir,18498,32
2025-02-02,gula_pasir,Gula Pasir,18529,33
2025-02-03,gula_pasir,Gula Pasir,18521,34
2025-02-04,gula_pasir,Gula Pasir,18509,35
2025-02-05,gula_pasir,Gula Pasir,18539,36
2025-02-06,gula_pasir,Gula Pasir,18532,37
2025-02-07,gula_pasir,Gula Pasir,18475,38
2025-02-08,gula_pasir,Gula Pasir,18423,39
2025-02-09,gula_pasir,Gula Pasir,18469,40
2025-02-10,gula_pasir,Gula Pasir,18398,41
2025-02-11,gula_pasir,Gula Pasir,18400,42
2025-02-12,gula_pasir,Gula Pasir,18333,43
2025-02-13,gula_pasir,Gula Pasir,18296,44
2025-02-14,gula_pasir,Gula Pasir,18273,45
2025-02-15,gula_pasir,Gula Pasir,18288,46
2025-02-16,gula_pasir,Gula Pasir,18308,47
2025-02-17,gula_pasir,Gula Pasir,18332,48
2025-02-18,gula_pasir,Gula Pasir,18371,49
2025-02-19,gula_pasir,Gula Pasir,18437,50
2025-02-20,gula_pasir,Gula Pasir,18474,51
2025-02-21,gula_pasir,Gula Pasir,18526,52
2025-02-22,gula_pasir,Gula Pasir,18552,53
2025-02-23,gula_pasir,Gula Pasir,18524,54
2025-02-24,gula_pasir,Gula Pasir,18490,55
2025-02-25,gula_pasir,Gula Pasir,18458,56
2025-02-26,gula_pasir,Gula Pasir,18427,57
2025-02-27,gula_pasir,Gula Pasir,18408,58
2025-02-28,gula_pasir,Gula Pasir,18391,59
2025-03-01,gula_pasir,Gula Pasir,18354,60
2025-03-02,gula_pasir,Gula Pasir,18359,61
2025-03-03,gula_pasir,Gula Pasir,18284,62
2025-03-04,gula_pasir,Gula Pasir,18300,63
2025-03-05,gula_pasir,Gula Pasir,18343,64
2025-03-06,gula_pasir,Gula Pasir,18360,65
2025-03-07,gula_pasir,Gula Pasir,18363,66
2025-03-08,gula_pasir,Gula Pasir,18369,67
2025-03-09,gula_pasir,Gula Pasir,18338,68
2025-03-10,gula_pasir,Gula Pasir,18354,69
2025-03-11,gula_pasir,Gula Pasir,18406,70
2025-03-12,gula_pasir,Gula Pasir,18421,71
2025-03-13,gula_pasir,Gula Pasir,18436,72
2025-03-14,gula_pasir,Gula Pasir,18428,73
2025-03-15,gula_pasir,Gula Pasir,18445,74
2025-03-16,gula_pasir,Gula Pasir,18406,75
2025-03-17,gula_pasir,Gula Pasir,18387,76
2025-03-18,gula_pasir,Gula Pasir,18369,77
2025-03-19,gula_pasir,Gula Pasir,18417,78
2025-03-20,gula_pasir,Gula Pasir,18383,79
2025-03-21,gula_pasir,Gula Pasir,18379,80
2025-03-22,gula_pasir,Gula Pasir,18488,81
2025-03-23,gula_pasir,Gula Pasir,18522,82
2025-03-24,gula_pasir,Gula Pasir,18473,83
2025-03-25,gula_pasir,Gula Pasir,18521,84
2025-03-26,gula_pasir,Gula Pasir,18561,85
2025-03-27,gula_pasir,Gula Pasir,18587,86
2025-03-28,gula_pasir,Gula Pasir,18615,87
2025-03-29,gula_pasir,Gula Pasir,18629,88
2025-03-30,gula_pasir,Gula Pasir,18659,89
2025-03-31,gula_pasir,Gula Pasir,18650,90
2025-04-01,gula_pasir,Gula Pasir,18627,91
2025-04-02,gula_pasir,Gula Pasir,18632,92
2025-04-03,gula_pasir,Gula Pasir,18645,93
2025-04-04,gula_pasir,Gula Pasir,18681,94
2025-04-05,gula_pasir,Gula Pasir,18723,95
2025-04-06,gula_pasir,Gula Pasir,18691,96
2025-04-07,gula_pasir,Gula Pasir,18710,97
2025-04-08,gula_pasir,Gula Pasir,18707,98
2025-04-09,gula_pasir,Gula Pasir,18676,99
2025-04-10,gula_pasir,Gula Pasir,18661,100
2025-04-11,gula_pasir,Gula Pasir,18637,101
2025-04-12,gula_pasir,Gula Pasir,18595,102
2025-04-13,gula_pasir,Gula Pasir,18565,103
2025-04-14,gula_pasir,Gula Pasir,18612,104
2025-04-15,gula_pasir,Gula Pasir,18610,105
2025-04-16,gula_pasir,Gula Pasir,18697,106
2025-04-17,gula_pasir,Gula Pasir,18658,107
2025-04-18,gula_pasir,Gula Pasir,18642,108
2025-04-19,gula_pasir,Gula Pasir,18674,109
2025-04-20,gula_pasir,Gula Pasir,18726,110
2025-04-21,gula_pasir,Gula Pasir,18715,111
2025-04-22,gula_pasir,Gula Pasir,18715,112
2025-04-23,gula_pasir,Gula Pasir,18709,113
2025-04-24,gula_pasir,Gula Pasir,18731,114
2025-04-25,gula_pasir,Gula Pasir,18649,115
2025-04-26,gula_pasir,Gula Pasir,18655,116
2025-04-27,gula_pasir,Gula Pasir,18602,117
2025-04-28,gula_pasir,Gula Pasir,18576,118
2025-04-29,gula_pasir,Gula Pasir,18549,119
2025-04-30,gula_pasir,Gula Pasir,18538,120
2025-05-01,gula_pasir,Gula Pasir,18560,121
2025-05-02,gula_pasir,Gula Pasir,18524,122
2025-05-03,gula_pasir,Gula Pasir,18554,123
2025-05-04,gula_pasir,Gula Pasir,18561,124
2025-05-05,gula_pasir,Gula Pasir,18517,125
2025-05-06,gula_pasir,Gula Pasir,18523,126
2025-05-07,gula_pasir,Gula Pasir,18555,127
2025-05-08,gula_pasir,Gula Pasir,18520,128
2025-05-09,gula_pasir,Gula Pasir,18515,129
2025-05-10,gula_pasir,Gula Pasir,18531,130
2025-05-11,gula_pasir,Gula Pasir,18537,131
2025-05-12,gula_pasir,Gula Pasir,18529,132
2025-05-13,gula_pasir,Gula Pasir,18491,133
2025-05-14,gula_pasir,Gula Pasir,18435,134
2025-05-15,gula_pasir,Gula Pasir,18437,135
2025-05-16,gula_pasir,Gula Pasir,18451,136
2025-05-17,gula_pasir,Gula Pasir,18531,137
2025-05-18,gula_pasir,Gula Pasir,18524,138
2025-05-19,gula_pasir,Gula Pasir,18528,139
2025-05-20,gula_pasir,Gula Pasir,18481,140
2025-05-21,gula_pasir,Gula Pasir,18501,141
2025-05-22,gula_pasir,Gula Pasir,18476,142
2025-05-23,gula_pasir,Gula Pasir,18514,143
2025-05-24,gula_pasir,Gula Pasir,18528,144
2025-05-25,gula_pasir,Gula Pasir,18527,145
2025-05-26,gula_pasir,Gula Pasir,18589,146
2025-05-27,gula_pasir,Gula Pasir,18563,147
2025-05-28,gula_pasir,Gula Pasir,18597,148
2025-05-29,gula_pasir,Gula Pasir,18616,149
2025-05-30,gula_pasir,Gula Pasir,18682,150
2025-05-31,gula_pasir,Gula Pasir,18684,151
2025-06-01,gula_pasir,Gula Pasir,18695,152
2025-06-02,gula_pasir,Gula Pasir,18641,153
2025-06-03,gula_pasir,Gula Pasir,18673,154
2025-06-04,gula_pasir,Gula Pasir,18625,155
2025-06-05,gula_pasir,Gula Pasir,18673,156
2025-06-06,gula_pasir,Gula Pasir,18663,157
2025-06-07,gula_pasir,Gula Pasir,18651,158
2025-06-08,gula_pasir,Gula Pasir,18603,159
2025-06-09,gula_pasir,Gula Pasir,18609,160
2025-06-10,gula_pasir,Gula Pasir,18685,161
2025-06-11,gula_pasir,Gula Pasir,18648,162
2025-06-12,gula_pasir,Gula Pasir,18617,163
2025-06-13,gula_pasir,Gula Pasir,18640,164
2025-06-14,gula_pasir,Gula Pasir,18620,165
2025-06-15,gula_pasir,Gula Pasir,18669,166
2025-06-16,gula_pasir,Gula Pasir,18654,167
2025-06-17,gula_pasir,Gula Pasir,18612,168
2025-06-18,gula_pasir,Gula Pasir,18550,169
2025-06-19,gula_pasir,Gula Pasir,18541,170
2025-06-20,gula_pasir,Gula Pasir,18580,171
2025-06-21,gula_pasir,Gula Pasir,18584,172
2025-06-22,gula_pasir,Gula Pasir,18627,173
2025-06-23,gula_pasir,Gula Pasir,18650,174
2025-06-24,gula_pasir,Gula Pasir,18616,175
2025-06-25,gula_pasir,Gula Pasir,18656,176
2025-06-26,gula_pasir,Gula Pasir,18635,177
2025-06-27,gula_pasir,Gula Pasir,18616,178
2025-06-28,gula_pasir,Gula Pasir,18595,179
2025-06-29,gula_pasir,Gula Pasir,18535,180
2025-06-30,gula_pasir,Gula Pasir,18569,181
2025-07-01,gula_pasir,Gula Pasir,18592,182
2025-07-02,gula_pasir,Gula Pasir,18631,183
2025-07-03,gula_pasir,Gula Pasir,18644,184
2025-07-04,gula_pasir,Gula Pasir,18590,185
2025-07-05,gula_pasir,Gula Pasir,18571,186
2025-07-06,gula_pasir,Gula Pasir,18514,187
2025-07-07,gula_pasir,Gula Pasir,18519,188
2025-07-08,gula_pasir,Gula Pasir,18494,189
2025-07-09,gula_pasir,Gula Pasir,18550,190
2025-07-10,gula_pasir,Gula Pasir,18561,191
2025-07-11,gula_pasir,Gula Pasir,18593,192
2025-07-12,gula_pasir,Gula Pasir,18560,193
2025-07-13,gula_pasir,Gula Pasir,18539,194
2025-07-14,gula_pasir,Gula Pasir,18495,195
2025-07-15,gula_pasir,Gula Pasir,18524,196
2025-07-16,gula_pasir,Gula Pasir,18514,197
2025-07-17,gula_pasir,Gula Pasir,18504,198
2025-07-18,gula_pasir,Gula Pasir,18514,199
2025-07-19,gula_pasir,Gula Pasir,18591,200
2025-07-20,gula_pasir,Gula Pasir,18578,201
2025-07-21,gula_pasir,Gula Pasir,18550,202
2025-07-22,gula_pasir,Gula Pasir,18549,203
2025-07-23,gula_pasir,Gula Pasir,18530,204
2025-07-24,gula_pasir,Gula Pasir,18527,205
2025-07-25,gula_pasir,Gula Pasir,18543,206
2025-07-26,gula_pasir,Gula Pasir,18508,207
2025-07-27,gula_pasir,Gula Pasir,18485,208
2025-07-28,gula_pasir,Gula Pasir,18517,209
2025-07-29,gula_pasir,Gula Pasir,18528,210
2025-07-30,gula_pasir,Gula Pasir,18592,211
2025-07-31,gula_pasir,Gula Pasir,18613,212
2025-08-01,gula_pasir,Gula Pasir,18583,213
2025-08-02,gula_pasir,Gula Pasir,18607,214
2025-08-03,gula_pasir,Gula Pasir,18596,215
2025-08-04,gula_pasir,Gula Pasir,18630,216
2025-08-05,gula_pasir,Gula Pasir,18655,217
2025-08-06,gula_pasir,Gula Pasir,18601,218
2025-08-07,gula_pasir,Gula Pasir,18618,219
2025-08-08,gula_pasir,Gula Pasir,18608,220
2025-08-09,gula_pasir,Gula Pasir,18619,221
2025-08-10,gula_pasir,Gula Pasir,18598,222
2025-08-11,gula_pasir,Gula Pasir,18591,223
2025-08-12,gula_pasir,Gula Pasir,18573,224
2025-08-13,gula_pasir,Gula Pasir,18588,225
2025-08-14,gula_pasir,Gula Pasir,18589,226
2025-08-15,gula_pasir,Gula Pasir,18516,227
2025-08-16,gula_pasir,Gula Pasir,18542,228
2025-08-17,gula_pasir,Gula Pasir,18509,229
2025-08-18,gula_pasir,Gula Pasir,18554,230
2025-08-19,gula_pasir,Gula Pasir,18546,231
2025-08-20,gula_pasir,Gula Pasir,18587,232
2025-08-21,gula_pasir,Gula Pasir,18599,233
2025-08-22,gula_pasir,Gula Pasir,18605,234
2025-08-23,gula_pasir,Gula Pasir,18586,235
2025-08-24,gula_pasir,Gula Pasir,18570,236
2025-08-25,gula_pasir,Gula Pasir,18602,237
2025-08-26,gula_pasir,Gula Pasir,18564,238
2025-08-27,gula_pasir,Gula Pasir,18563,239
2025-08-28,gula_pasir,Gula Pasir,18495,240
2025-08-29,gula_pasir,Gula Pasir,18532,241
2025-08-30,gula_pasir,Gula Pasir,18522,242
2025-08-31,gula_pasir,Gula Pasir,18529,243
2025-09-01,gula_pasir,Gula Pasir,18518,244
2025-09-02,gula_pasir,Gula Pasir,18516,245
2025-09-03,gula_pasir,Gula Pasir,18552,246
2025-09-04,gula_pasir,Gula Pasir,18546,247
2025-09-05,gula_pasir,Gula Pasir,18593,248
2025-09-06,gula_pasir,Gula Pasir,18605,249
2025-09-07,gula_pasir,Gula Pasir,18504,250
2025-09-08,gula_pasir,Gula Pasir,18576,251
2025-09-09,gula_pasir,Gula Pasir,18528,252
2025-09-10,gula_pasir,Gula Pasir,18618,253
2025-09-11,gula_pasir,Gula Pasir,18646,254
2025-09-12,gula_pasir,Gula Pasir,18654,255
2025-09-13,gula_pasir,Gula Pasir,18617,256
2025-09-14,gula_pasir,Gula Pasir,18593,257
2025-09-15,gula_pasir,Gula Pasir,18533,258
2025-09-16,gula_pasir,Gula Pasir,18498,259
2025-09-17,gula_pasir,Gula Pasir,18486,260
2025-09-18,gula_pasir,Gula Pasir,18493,261
2025-09-19,gula_pasir,Gula Pasir,18507,262
2025-09-20,gula_pasir,Gula Pasir,18525,263
2025-09-21,gula_pasir,Gula Pasir,18560,264
2025-09-22,gula_pasir,Gula Pasir,18567,265
2025-09-23,gula_pasir,Gula Pasir,18612,266
2025-09-24,gula_pasir,Gula Pasir,18659,267
2025-09-25,gula_pasir,Gula Pasir,18658,268
2025-09-26,gula_pasir,Gula Pasir,18619,269
2025-09-27,gula_pasir,Gula Pasir,18582,270
2025-09-28,gula_pasir,Gula Pasir,18578,271
2025-09-29,gula_pasir,Gula Pasir,18603,272
2025-09-30,gula_pasir,Gula Pasir,18599,273
2025-10-01,gula_pasir,Gula Pasir,18617,274
2025-10-02,gula_pasir,Gula Pasir,18625,275
2025-10-03,gula_pasir,Gula Pasir,18561,276
2025-10-04,gula_pasir,Gula Pasir,18541,277
2025-10-05,gula_pasir,Gula Pasir,18572,278
2025-10-06,gula_pasir,Gula Pasir,18590,279
2025-10-07,gula_pasir,Gula Pasir,18634,280
2025-10-08,gula_pasir,Gula Pasir,18576,281
2025-10-09,gula_pasir,Gula Pasir,18567,282
2025-10-10,gula_pasir,Gula Pasir,18599,283
2025-10-11,gula_pasir,Gula Pasir,18578,284
2025-10-12,gula_pasir,Gula Pasir,18546,285
2025-10-13,gula_pasir,Gula Pasir,18563,286
2025-10-14,gula_pasir,Gula Pasir,18602,287
2025-10-15,gula_pasir,Gula Pasir,18603,288
2025-10-16,gula_pasir,Gula Pasir,18617,289
2025-10-17,gula_pasir,Gula Pasir,18695,290
2025-10-18,gula_pasir,Gula Pasir,18689,291
2025-10-19,gula_pasir,Gula Pasir,18761,292
2025-10-20,gula_pasir,Gula Pasir,18732,293
2025-10-21,gula_pasir,Gula Pasir,18675,294
2025-10-22,gula_pasir,Gula Pasir,18638,295
2025-10-23,gula_pasir,Gula Pasir,18630,296
2025-10-24,gula_pasir,Gula Pasir,18606,297
2025-10-25,gula_pasir,Gula Pasir,18628,298
2025-10-26,gula_pasir,Gula Pasir,18620,299
2025-10-27,gula_pasir,Gula Pasir,18649,300
2025-10-28,gula_pasir,Gula Pasir,18627,301
2025-10-29,gula_pasir,Gula Pasir,18618,302
2025-10-30,gula_pasir,Gula Pasir,18682,303
2025-10-31,gula_pasir,Gula Pasir,18718,304
2025-11-01,gula_pasir,Gula Pasir,18727,305
2025-11-02,gula_pasir,Gula Pasir,18712,306
2025-11-03,gula_pasir,Gula Pasir,18681,307
2025-11-04,gula_pasir,Gula Pasir,18682,308
2025-11-05,gula_pasir,Gula Pasir,18673,309
2025-11-06,gula_pasir,Gula Pasir,18584,310
2025-11-07,gula_pasir,Gula Pasir,18574,311
2025-11-08,gula_pasir,Gula Pasir,18611,312
2025-11-09,gula_pasir,Gula Pasir,18613,313
2025-11-10,gula_pasir,Gula Pasir,18574,314
2025-11-11,gula_pasir,Gula Pasir,18522,315
2025-11-12,gula_pasir,Gula Pasir,18533,316
2025-11-13,gula_pasir,Gula Pasir,18523,317
2025-11-14,gula_pasir,Gula Pasir,18539,318
2025-11-15,gula_pasir,Gula Pasir,18523,319
2025-11-16,gula_pasir,Gula Pasir,18585,320
2025-11-17,gula_pasir,Gula Pasir,18615,321
2025-11-18,gula_pasir,Gula Pasir,18623,322
2025-11-19,gula_pasir,Gula Pasir,18564,323
2025-11-20,gula_pasir,Gula Pasir,18541,324
2025-11-21,gula_pasir,Gula Pasir,18547,325
2025-11-22,gula_pasir,Gula Pasir,18496,326
2025-11-23,gula_pasir,Gula Pasir,18527,327
2025-11-24,gula_pasir,Gula Pasir,18515,328
2025-11-25,gula_pasir,Gula Pasir,18537,329
2024-11-26,minyak_goreng_kemasan,Minyak Goreng Kemasan,21572,331
2024-11-27,minyak_goreng_kemasan,Minyak Goreng Kemasan,21624,332
2024-11-28,minyak_goreng_kemasan,Minyak Goreng Kemasan,21605,333
2024-11-29,minyak_goreng_kemasan,Minyak Goreng Kemasan,21540,334
2024-11-30,minyak_goreng_kemasan,Minyak Goreng Kemasan,21526,335
2024-12-01,minyak_goreng_kemasan,Minyak Goreng Kemasan,21519,336
2024-12-02,minyak_goreng_kemasan,Minyak Goreng Kemasan,21510,337
2024-12-03,minyak_goreng_kemasan,Minyak Goreng Kemasan,21521,338
2024-12-04,minyak_goreng_kemasan,Minyak Goreng Kemasan,21462,339
2024-12-05,minyak_goreng_kemasan,Minyak Goreng Kemasan,21563,340
2024-12-06,minyak_goreng_kemasan,Minyak Goreng Kemasan,21489,341
2024-12-07,minyak_goreng_kemasan,Minyak Goreng Kemasan,21581,342
2024-12-08,minyak_goreng_kemasan,Minyak Goreng Kemasan,21489,343
2024-12-09,minyak_goreng_kemasan,Minyak Goreng Kemasan,21509,344
2024-12-10,minyak_goreng_kemasan,Minyak Goreng Kemasan,21427,345
2024-12-11,minyak_goreng_kemasan,Minyak Goreng Kemasan,21451,346
2024-12-12,minyak_goreng_kemasan,Minyak Goreng Kemasan,21347,347
2024-12-13,minyak_goreng_kemasan,Minyak Goreng Kemasan,21391,348
2024-12-14,minyak_goreng_kemasan,Minyak Goreng Kemasan,21389,349
2024-12-15,minyak_goreng_kemasan,Minyak Goreng Kemasan,21415,350
2024-12-16,minyak_goreng_kemasan,Minyak Goreng Kemasan,21333,351
2024-12-17,minyak_goreng_kemasan,Minyak Goreng Kemasan,21239,352
2024-12-18,minyak_goreng_kemasan,Minyak Goreng Kemasan,21260,353
2024-12-19,minyak_goreng_kemasan,Minyak Goreng Kemasan,21313,354
2024-12-20,minyak_goreng_kemasan,Minyak Goreng Kemasan,21302,355
2024-12-21,minyak_goreng_kemasan,Minyak Goreng Kemasan,21412,356
2024-12-22,minyak_goreng_kemasan,Minyak Goreng Kemasan,21329,357
2024-12-23,minyak_goreng_kemasan,Minyak Goreng Kemasan,21412,358
2024-12-24,minyak_goreng_kemasan,Minyak Goreng Kemasan,21448,359
2024-12-25,minyak_goreng_kemasan,Minyak Goreng Kemasan,21452,360
2024-12-26,minyak_goreng_kemasan,Minyak Goreng Kemasan,21361,361
2024-12-27,minyak_goreng_kemasan,Minyak Goreng Kemasan,21323,362
2024-12-28,minyak_goreng_kemasan,Minyak Goreng Kemasan,21390,363
2024-12-29,minyak_goreng_kemasan,Minyak Goreng Kemasan,21392,364
2024-12-30,minyak_goreng_kemasan,Minyak Goreng Kemasan,21378,365
2024-12-31,minyak_goreng_kemasan,Minyak Goreng Kemasan,21400,366
2025-01-01,minyak_goreng_kemasan,Minyak Goreng Kemasan,21313,1
2025-01-02,minyak_goreng_kemasan,Minyak Goreng Kemasan,21320,2
2025-01-03,minyak_goreng_kemasan,Minyak Goreng Kemasan,21336,3
2025-01-04,minyak_goreng_kemasan,Minyak Goreng Kemasan,21337,4
2025-01-05,minyak_goreng_kemasan,Minyak Goreng Kemasan,21284,5
2025-01-06,minyak_goreng_kemasan,Minyak Goreng Kemasan,21291,6
2025-01-07,minyak_goreng_kemasan,Minyak Goreng Kemasan,21288,7
2025-01-08,minyak_goreng_kemasan,Minyak Goreng Kemasan,21236,8
2025-01-09,minyak_goreng_kemasan,Minyak Goreng Kemasan,21271,9
2025-01-10,minyak_goreng_kemasan,Minyak Goreng Kemasan,21208,10
2025-01-11,minyak_goreng_kemasan,Minyak Goreng Kemasan,21213,11
2025-01-12,minyak_goreng_kemasan,Minyak Goreng Kemasan,21196,12
2025-01-13,minyak_goreng_kemasan,Minyak Goreng Kemasan,21172,13
2025-01-14,minyak_goreng_kemasan,Minyak Goreng Kemasan,21238,14
2025-01-15,minyak_goreng_kemasan,Minyak Goreng Kemasan,21240,15
2025-01-16,minyak_goreng_kemasan,Minyak Goreng Kemasan,21259,16
2025-01-17,minyak_goreng_kemasan,Minyak Goreng Kemasan,21323,17
2025-01-18,minyak_goreng_kemasan,Minyak Goreng Kemasan,21316,18
2025-01-19,minyak_goreng_kemasan,Minyak Goreng Kemasan,21248,19
2025-01-20,minyak_goreng_kemasan,Minyak Goreng Kemasan,21263,20
2025-01-21,minyak_goreng_kemasan,Minyak Goreng Kemasan,21260,21
2025-01-22,minyak_goreng_kemasan,Minyak Goreng Kemasan,21355,22
2025-01-23,minyak_goreng_kemasan,Minyak Goreng Kemasan,21332,23
2025-01-24,minyak_goreng_kemasan,Minyak Goreng Kemasan,21462,24
2025-01-25,minyak_goreng_kemasan,Minyak Goreng Kemasan,21431,25
2025-01-26,minyak_goreng_kemasan,Minyak Goreng Kemasan,21425,26
2025-01-27,minyak_goreng_kemasan,Minyak Goreng Kemasan,21377,27
2025-01-28,minyak_goreng_kemasan,Minyak Goreng Kemasan,21342,28
2025-01-29,minyak_goreng_kemasan,Minyak Goreng Kemasan,21245,29
2025-01-30,minyak_goreng_kemasan,Minyak Goreng Kemasan,21271,30
2025-01-31,minyak_goreng_kemasan,Minyak Goreng Kemasan,21313,31
2025-02-01,minyak_goreng_kemasan,Minyak Goreng Kemasan,21325,32
2025-02-02,minyak_goreng_kemasan,Minyak Goreng Kemasan,21243,33
2025-02-03,minyak_goreng_kemasan,Minyak Goreng Kemasan,21272,34
2025-02-04,minyak_goreng_kemasan,Minyak Goreng Kemasan,21232,35
2025-02-05,minyak_goreng_kemasan,Minyak Goreng Kemasan,21260,36
2025-02-06,minyak_goreng_kemasan,Minyak Goreng Kemasan,21348,37
2025-02-07,minyak_goreng_kemasan,Minyak Goreng Kemasan,21261,38
2025-02-08,minyak_goreng_kemasan,Minyak Goreng Kemasan,21278,39
2025-02-09,minyak_goreng_kemasan,Minyak Goreng Kemasan,21324,40
2025-02-10,minyak_goreng_kemasan,Minyak Goreng Kemasan,21285,41
2025-02-11,minyak_goreng_kemasan,Minyak Goreng Kemasan,21396,42
2025-02-12,minyak_goreng_kemasan,Minyak Goreng Kemasan,21421,43
2025-02-13,minyak_goreng_kemasan,Minyak Goreng Kemasan,21496,44
2025-02-14,minyak_goreng_kemasan,Minyak Goreng Kemasan,21586,45
2025-02-15,minyak_goreng_kemasan,Minyak Goreng Kemasan,21594,46
2025-02-16,minyak_goreng_kemasan,Minyak Goreng Kemasan,21567,47
2025-02-17,minyak_goreng_kemasan,Minyak Goreng Kemasan,21612,48
2025-02-18,minyak_goreng_kemasan,Minyak Goreng Kemasan,21700,49
2025-02-19,minyak_goreng_kemasan,Minyak Goreng Kemasan,21713,50
2025-02-20,minyak_goreng_kemasan,Minyak Goreng Kemasan,21578,51
2025-02-21,minyak_goreng_kemasan,Minyak Goreng Kemasan,21587,52
2025-02-22,minyak_goreng_kemasan,Minyak Goreng Kemasan,21639,53
2025-02-23,minyak_goreng_kemasan,Minyak Goreng Kemasan,21621,54
2025-02-24,minyak_goreng_kemasan,Minyak Goreng Kemasan,21675,55
2025-02-25,minyak_goreng_kemasan,Minyak Goreng Kemasan,21601,56
2025-02-26,minyak_goreng_kemasan,Minyak Goreng Kemasan,21470,57
2025-02-27,minyak_goreng_kemasan,Minyak Goreng Kemasan,21480,58
2025-02-28,minyak_goreng_kemasan,Minyak Goreng Kemasan,21534,59
2025-03-01,minyak_goreng_kemasan,Minyak Goreng Kemasan,21638,60
2025-03-02,minyak_goreng_kemasan,Minyak Goreng Kemasan,21589,61
2025-03-03,minyak_goreng_kemasan,Minyak Goreng Kemasan,21599,62
2025-03-04,minyak_goreng_kemasan,Minyak Goreng Kemasan,21621,63
2025-03-05,minyak_goreng_kemasan,Minyak Goreng Kemasan,21525,64
2025-03-06,minyak_goreng_kemasan,Minyak Goreng Kemasan,21611,65
2025-03-07,minyak_goreng_kemasan,Minyak Goreng Kemasan,21563,66
2025-03-08,minyak_goreng_kemasan,Minyak Goreng Kemasan,21564,67
2025-03-09,minyak_goreng_kemasan,Minyak Goreng Kemasan,21577,68
2025-03-10,minyak_goreng_kemasan,Minyak Goreng Kemasan,21652,69
2025-03-11,minyak_goreng_kemasan,Minyak Goreng Kemasan,21606,70
2025-03-12,minyak_goreng_kemasan,Minyak Goreng Kemasan,21634,71
