Soil_Type,Fertility,Photoperiod,N-P-K Ratio,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Yield,Category_pH,Season,Name
Moderate,Short Day Period,13:13:13,7:12:18,1833.041771,6.950844782,6.344204545,175.9480068,95.05125647,127.9598589,40.26598349,86.60998858,3.545824728,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,12:52:16,2018.181903,6.418058493,7.099568244,229.552693,93.58662905,132.109418,40.73933043,82.17537753,4.178411709,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,0:46:28,1836.97572,6.966463986,6.385200045,171.1875718,94.38717599,125.6128038,40.95207077,83.83200911,3.47272365,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,1:44:32,2040.086262,6.752640175,6.884337189,257.8719661,92.16603882,125.9880748,39.91233035,83.25851218,3.639249907,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,17:04:45,1970.334585,6.963385421,6.846801609,206.0908678,94.27651957,127.4603107,40.60413802,86.37642688,3.488415837,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,9:59:01,1799.821422,6.569928591,7.399626883,179.6504489,93.47590927,131.1061174,37.92014649,88.72557675,3.665334863,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,19:01:20,1690.31798,6.516696738,7.569475465,226.419805,95.67128588,121.4157573,38.50937945,75.18103001,3.600490007,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,6:58:34,2021.852988,6.482703775,7.143000089,156.0017995,95.7357251,127.576379,39.97336517,78.92055849,3.093288932,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,12:19:24,2324.932357,6.952005435,6.514792576,213.9473468,95.67978278,124.7081273,39.26149223,78.06132488,3.541547734,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,2:10:03,1927.888805,6.608356642,6.329058972,206.3217822,94.03226274,134.57776,40.99868265,81.23392087,3.606448767,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,20:00:07,1801.276817,6.817780355,6.923742694,219.9723467,95.6194775,132.986935,39.45673339,95.1993838,3.577718894,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,12:26:13,1752.84969,7.027465484,6.666483938,136.8999139,93.611056,132.0112183,39.08982214,89.39233459,4.06789417,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,21:55:24,1839.61049,6.906468482,6.291891266,257.1297971,94.08710403,135.3248928,38.88535997,85.57395478,2.976212932,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,0:13:44,1635.068734,6.267705111,7.1762153,200.9811358,93.95266028,130.3982461,42.94326767,94.6293185,3.862171831,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,4:10:04,1839.073692,6.455760324,7.259588957,219.7374885,95.14796062,128.647113,37.04967486,81.078004,3.662200793,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,2:54:27,2068.273673,6.294629798,6.149254434,191.0759234,92.67980771,127.1696196,39.60594977,80.59013233,3.859372756,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,15:23:24,1890.264912,6.698922692,6.516774779,199.291808,93.62927628,134.0730245,39.83723432,83.39987325,3.726685566,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,2:17:03,1988.540583,6.643146517,5.656202916,179.1969029,93.14700789,124.6945222,40.41923516,76.79926325,3.494665864,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,10:12:41,1922.62606,6.661853505,6.578967427,230.2803541,96.56180394,131.6799356,39.51940354,82.02855231,4.386708732,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,12:04:28,1914.75052,6.540956143,6.032815398,165.9537355,93.73337332,131.6735697,38.38025184,81.6924964,3.639046572,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,18:34:52,1913.222278,7.051700861,6.040579554,256.0698192,93.14790913,128.8375088,39.92171226,76.63450804,3.251402324,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,10:26:12,2234.920405,6.852208087,7.090750742,204.9046469,93.93712021,128.021175,39.33406858,80.79622018,4.066920605,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,22:47:50,2013.267798,6.464136925,6.78142283,181.9875623,92.96237249,129.5816177,42.89607133,87.83563124,3.648394343,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,8:43:22,1891.009074,7.309922839,7.423928327,141.4259002,91.04962424,130.0889172,41.23571517,78.64693561,3.156284941,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,7:24:35,1819.669616,6.739602925,6.914816423,169.3733917,95.1387233,130.6262028,42.00036008,82.7922564,2.723175827,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,1:38:58,1947.273104,7.13127983,7.135552046,195.5765074,92.72820712,129.3821691,39.76210757,83.35918636,4.305871236,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,18:59:43,1746.153305,6.623890266,6.370245904,264.0417014,95.12531915,127.7195025,38.94656276,88.16409749,3.526097284,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,0:54:02,2114.718021,6.908415095,7.068987655,245.9163853,94.20024515,130.5956014,39.2675033,87.98699753,2.932429595,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,17:58:52,1844.498488,6.528970532,6.172642719,279.1084051,93.85079972,130.6829007,41.45391675,91.23288193,3.362248139,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,17:34:30,1682.949873,6.781809474,7.105495483,256.9228653,94.9179312,126.3496545,39.55547527,84.68705281,3.446221233,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,14:41:01,2016.489207,6.86909705,5.994725925,162.5552641,94.12934071,129.6751211,38.45048702,83.34020433,3.26496347,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,4:47:47,1879.613672,6.786152538,7.286576743,181.5398688,94.44474656,135.1858532,41.80664762,90.46470393,4.375600222,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,7:38:43,1950.510104,6.358270693,6.979395259,221.9157478,93.84797603,131.5021196,38.49775984,80.84248039,3.352525012,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,5:32:22,1901.178511,6.784882136,6.8124997,154.0906441,95.18635323,128.183364,40.11128627,85.48725834,3.101351215,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,12:29:29,1754.906588,6.866187324,6.385561835,224.1893238,94.08836755,127.4664113,39.76940396,80.07511177,3.465138569,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,9:52:00,1993.256557,6.42064721,6.231831794,169.5711074,92.95142189,127.9635517,39.1589297,82.51508693,4.367894656,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,14:34:46,1923.294269,7.044790679,5.718854187,183.4969406,91.90568965,132.3567212,40.42963491,84.70552754,4.581136159,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,10:15:06,1985.321832,6.180989225,6.331119472,224.5955723,93.30744907,129.425071,39.45578869,88.18448434,3.504596663,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,17:55:07,1911.558125,6.960957255,6.830605058,236.6644195,95.67931097,128.3227376,37.43813798,87.82611142,4.234579492,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,16:36:50,2342.714141,6.697638047,5.952374146,187.2696327,93.06036877,122.3556155,40.3224047,80.36141844,3.25741911,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,4:38:25,1961.279001,6.799215445,6.550979694,204.6853721,94.65287347,133.0110289,37.57330009,89.41514845,3.309730064,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,17:48:04,2051.606425,6.933120037,5.144757372,170.1512824,94.84436349,134.0204351,39.74966475,78.89848182,4.101107443,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,20:56:39,1859.319639,6.742399312,7.34032032,168.6422135,93.04683988,128.2882475,36.87897601,79.76589185,3.677374292,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,22:02:38,2004.763018,7.044494401,5.926534854,185.4445211,93.96257454,130.1143719,37.16878717,78.78621961,3.442642302,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,5:43:29,2051.120444,6.716547332,6.422265916,286.5354057,95.28076015,131.0011436,39.17276336,88.74448814,3.180314456,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,4:58:16,1818.149345,6.926108925,5.721243706,258.7311273,93.05745691,128.0839365,39.17324455,87.94075744,3.44809486,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,1:53:23,2299.711404,6.966278889,6.208905734,225.6886943,95.30138195,135.8780021,37.60722455,83.86069683,3.54754814,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,15:50:24,1783.199627,6.966781337,6.73568942,210.6984625,93.17856838,129.639454,39.62750076,79.52355226,3.183062092,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,9:28:33,1828.185823,6.998570093,6.623537382,163.3083092,93.47978052,129.670959,40.49461539,84.40302679,3.238836036,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,21:17:07,2214.664185,6.739242235,6.54936687,228.0710746,93.4171244,126.3784142,39.12928749,79.54046743,4.107921987,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,13:02:40,2182.683356,6.949185644,5.898977139,184.5980771,94.85867023,130.077629,40.29669742,91.73636251,3.717087571,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,18:31:41,2112.789082,6.692497331,7.28499392,223.7182434,92.21074741,128.4831831,37.47812658,83.5123915,2.850890534,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,12:01:55,2000.308838,6.539316268,5.458060235,193.2817519,94.80696438,135.9751295,41.3574209,93.18336266,3.276673467,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,21:04:09,1930.960783,7.328339265,6.288849472,229.0802363,93.46548327,127.3744596,41.69568034,84.3782403,3.43568113,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,4:26:07,1868.591988,6.962963076,6.267836294,146.8790789,96.17042016,132.3202873,40.81087053,80.99722703,3.376400144,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,7:11:49,1814.750376,7.021612912,5.334503322,249.2365726,94.31548539,129.7757382,37.85845511,89.58037802,3.24464729,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,22:29:28,2054.828743,6.653184346,6.624578342,287.716982,94.90440083,131.550997,37.72008733,81.74768719,3.933580318,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,23:06:52,1852.34275,6.609953337,5.517903383,161.5747557,92.09720148,128.9377177,42.40705158,87.03378726,3.68053334,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,21:16:57,1964.870142,6.978292841,6.343203821,208.6182496,93.37745019,127.7574984,40.01493497,84.18208692,3.468246388,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,14:41:22,1901.194133,6.475386115,6.678992007,224.2047109,94.85785229,133.3793953,39.0528601,86.13460878,3.933786462,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,5:26:41,2118.005268,6.996326497,6.2922163,181.5306523,95.059437,125.5356781,42.01005379,90.62496291,2.813938545,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,9:11:36,2194.727345,6.605807084,6.767890843,183.4090082,91.69226715,132.1753716,37.61123712,79.78358804,3.628338855,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,19:00:53,2188.941854,6.898780431,6.199729936,217.3954135,95.52393591,130.6323003,42.03753328,93.60000374,3.342774883,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,13:20:58,2249.822237,6.515460561,7.010257448,199.7612284,94.20659632,130.1599002,37.03826737,82.98956787,3.911279494,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,0:29:28,2051.460367,6.652580179,7.138909739,180.4164544,95.57821465,132.2919048,43.34340122,82.40547034,3.633670063,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,9:36:56,2190.191404,6.742865307,6.613398352,139.9821912,92.46644499,135.9788423,38.42588174,78.5053319,3.57417907,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,14:45:14,1649.46357,7.025228707,6.559956341,217.5281384,95.43439775,131.0946239,39.83989533,75.16720257,4.354291272,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,1:00:13,2056.252502,7.057610131,6.919518103,258.8618482,93.38687212,126.4716602,38.53675956,80.01044588,3.598186337,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,1:10:48,2113.041687,6.803357808,5.86463411,241.252518,92.0832152,129.6923118,39.52004796,80.19726552,3.62215761,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,8:42:01,2029.867398,6.401741989,7.148014335,201.1389824,94.60540954,125.905909,42.64031885,79.9366741,3.367790327,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,20:21:03,1950.898252,6.89413972,6.489290061,203.1324727,94.98787653,128.7070602,39.13882438,81.729212,3.859221204,neutral,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,17:24:21,2110.562125,6.916794872,6.766310218,223.7340324,94.42757755,133.912304,42.32854556,89.63874052,3.562261285,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,23:51:20,1933.763618,6.5507504,6.900836771,211.6989191,93.17169428,130.0743958,41.97391658,82.397092,3.047764585,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,11:33:53,2231.941775,7.064556853,6.86851325,195.9201628,94.78047533,127.4547725,41.35736432,77.15077073,3.427288103,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,9:30:35,2295.269156,7.138241446,6.899836407,149.1175965,94.38191258,129.4563307,41.84072639,91.08731958,2.917694351,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,20:43:01,1885.574383,6.790703542,6.580703374,234.257536,96.29467986,130.812862,39.2630461,86.38456137,3.745850878,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,20:10:32,2101.598953,6.997602337,6.489970789,310.177455,94.4027178,131.7586191,40.14761866,85.83220338,3.100162052,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,18:58:24,2090.095413,7.054520651,6.99031163,192.7157902,94.95680477,130.5272695,40.74766126,84.20955227,3.711534689,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,18:41:55,2124.824633,6.878654462,5.518433978,202.1578883,91.38429058,133.7383565,40.8390697,88.94923216,2.746927543,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,20:36:06,2124.6976,6.901653189,7.235992818,220.0207704,91.08790393,135.3454617,41.79372691,82.78714103,3.496259384,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,23:43:35,2025.735905,6.611649171,7.000966478,179.043129,93.72786389,128.3502378,39.96662592,77.87075587,3.539914782,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,8:16:33,1855.957577,6.660498821,6.251760652,203.494037,95.83032374,136.5388159,42.63763702,85.80588775,3.674585975,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,3:40:17,1825.03555,7.248493044,6.144890219,212.7968276,93.63419898,130.3917326,39.90597529,86.42955002,2.852871624,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,6:30:17,1649.643348,6.711338009,6.10471398,247.4832257,92.16832545,127.1691196,41.53891713,77.82321918,3.691547446,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,20:59:08,2271.953437,6.271035941,5.932807409,211.8577063,94.30723982,127.8774925,40.85424998,88.37504979,3.615343615,low_alkaline,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,8:53:26,1762.849765,6.329518908,6.099575419,205.2347517,94.34286032,132.3387096,41.56146413,78.40125331,4.402909096,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,1:00:37,2192.890786,6.285663354,6.886175293,248.2264385,95.80238688,133.1390926,39.26693389,82.73789892,2.589968602,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,12:06:44,1836.084419,6.722838475,5.991600826,146.8650254,96.53426002,129.6730051,40.13791963,83.96253914,4.099583015,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,22:30:43,2123.612417,6.935027168,6.036785815,195.5271659,94.03515258,124.0761752,39.53642649,87.98100574,3.331419869,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,9:52:40,1906.335003,7.023456995,6.776584361,217.2612556,93.13784533,128.5647546,39.75431594,77.71997402,2.829803197,low_alkaline,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,13:01:52,1898.927444,6.625472106,6.963362869,205.1282225,93.89503232,130.4587298,40.90568591,87.77362022,3.526228861,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,12:33:35,1833.003078,6.251703798,6.809614401,139.7538257,95.01722431,133.6240173,40.96542643,88.51228718,4.645594578,low_acidic,Loamy,Spring,Radicchio
Moderate,Short Day Period,13:13:13,15:59:02,2127.795399,6.586402031,7.106346379,171.6770765,95.15395168,135.1908396,40.46685655,95.956509,3.448496714,neutral,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,8:35:02,2008.711035,7.028898826,6.418808772,173.2698004,94.47142298,130.8570412,41.86550206,88.32931639,3.573413975,low_acidic,Loamy,Fall,Radicchio
Moderate,Short Day Period,13:13:13,23:23:53,2014.827181,6.960861795,6.256091613,245.3156731,92.58841048,136.5484825,37.6749157,89.04516356,3.588732031,neutral,Loamy,Fall,Radicchio
High,"Short Day Period, Day Neutral",10:10:10,4:04:32,1013.236617,7.018590366,11.51568381,214.1525663,57.88285602,116.7651899,74.60849264,59.27687811,15.16034998,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,17:13:19,1027.91079,6.375920433,11.42720959,221.5691328,59.12109031,122.0726345,72.36250912,59.3246573,14.22813695,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,8:33:44,975.6587951,6.160725385,12.74580476,225.8588645,57.36139065,114.9552086,70.43802855,59.58420872,14.47740743,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:28:50,919.9606051,6.47124706,12.54780753,209.2905591,68.51385238,120.7914741,69.59222923,60.88513872,14.43910494,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,9:37:46,899.7861704,6.265273211,11.47961688,215.1132145,57.65457949,117.0623303,69.6380455,62.56814269,13.63728176,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,21:05:46,1012.488669,7.029681649,12.54540797,199.566669,53.70883007,121.7316068,73.89128,62.86376275,15.10623713,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:44:59,1006.625264,6.935476488,12.0939207,207.3497392,57.30105983,119.2894609,69.0445086,58.71873053,15.3840543,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,13:07:16,1088.377981,7.054420955,12.43983047,230.8555007,48.49299816,120.1442088,70.68048642,58.94328524,13.96797971,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,17:11:47,1016.041747,6.957386804,11.64492253,228.0665188,47.55506856,118.5128356,71.1353137,58.01533581,13.21764688,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,23:43:10,1102.427076,6.642540519,11.00407534,215.5218634,61.80096751,120.1303467,70.94012987,59.57915658,15.65642401,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:14:09,962.8248822,7.069232197,11.88616381,218.4950843,44.85580194,119.3508178,71.10795412,60.84208918,15.26811033,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,10:35:06,980.6350743,6.706981955,10.91854068,226.7395139,39.392454,119.8263602,64.07496242,58.68617918,15.31188381,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,5:42:30,939.8861721,6.604694611,12.41829321,211.8603205,53.34702265,118.6997123,67.14103595,57.94013454,13.96677418,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,23:29:14,949.033275,6.81666578,11.23477011,210.9950685,58.06613588,117.6578822,72.37875241,58.61747774,15.4298857,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,7:47:28,947.5458976,6.842142725,11.95226752,203.0362546,62.17741802,117.7257376,71.57510959,59.14989455,14.9424365,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,3:16:22,1106.907372,6.791424125,11.7581557,208.9584349,50.7227643,122.5764681,73.34855496,58.85327563,14.58096378,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:58:25,966.9781691,7.057880252,11.74390844,217.7613769,53.89384769,116.948823,71.798384,60.84090787,13.33589662,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,14:20:01,1035.811226,7.024248149,11.66898075,207.5318073,44.22264745,120.0766616,71.93274854,62.99310896,14.94278338,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,13:35:31,1034.785125,6.637033379,12.25701631,214.830916,54.40506506,119.0287681,68.4959191,59.92353199,15.15074366,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,11:08:43,994.6738112,6.795472511,11.94095705,221.0588626,48.75587929,120.819688,74.5125532,60.35660515,13.76255065,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:46:24,1027.644662,6.926986377,11.81439006,224.0892384,54.1234728,119.3246786,71.06930422,58.75232827,16.65803749,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,21:12:09,973.2156733,6.611310956,11.81301808,229.4414712,47.69542624,121.5889773,73.48767395,58.83416444,14.99928136,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:43:50,975.7565284,6.59245424,11.76446894,196.4804158,60.33081947,118.620532,67.45387772,60.55509769,13.71833531,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:51:27,1031.211383,6.883171656,11.92566183,216.8849327,45.96538809,125.609456,64.9842938,64.58082675,15.02900035,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,19:37:02,1092.431163,6.706474263,12.45325984,211.6886588,57.79641552,116.5240906,71.0479803,60.92033735,15.80741659,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,5:04:34,942.3234986,6.940085731,11.43991392,216.7861911,56.25274685,123.9912192,77.08118822,60.924669,13.87044473,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,11:33:40,972.6831156,6.388122728,11.39337106,206.7514965,56.0135291,121.1428995,71.97029006,58.89034406,14.37171075,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:17:34,989.2427344,6.709734629,13.01085444,206.3008126,60.48422178,121.1579764,65.61856723,61.16317734,14.41383179,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,11:03:38,916.6578982,6.416833601,12.0076297,210.2883732,60.19175509,118.6118004,65.83532672,60.34018339,14.73906995,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,10:03:02,953.2344239,6.872934874,11.87382926,229.4546333,55.76818555,120.6560762,72.71741938,56.60752865,13.8880772,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,16:17:14,1106.747433,6.664331873,11.4523505,205.2268949,56.11374516,114.7253993,75.03944954,59.09516643,14.61107069,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,11:00:51,1005.008129,6.812350964,13.74290943,204.6345735,60.51928665,122.9905156,66.42854644,56.10191455,14.3261452,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,18:38:45,969.7599659,6.577143568,12.38337638,206.4014103,50.36898412,122.5950786,73.86408877,59.61304073,15.51525698,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:35:05,999.9978503,6.917495375,11.54134289,207.1545502,54.16826282,128.1229717,71.69943098,60.01347303,14.42035844,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:47:21,1053.912758,6.62075679,12.29963676,205.0148896,54.01213986,115.3651533,73.09026607,59.18345856,14.04446213,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,3:24:01,984.3684017,7.007966016,11.49339642,223.3768618,52.4248034,119.2805505,70.83101229,58.51172876,13.09994245,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,3:47:26,1139.745428,6.987367922,13.24621099,228.9750421,58.04309939,121.0312197,74.58627506,58.0323327,14.93847021,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:35:04,991.8699061,7.033575808,12.41367937,216.1154476,56.32950625,119.1801217,66.95091855,63.29268646,14.6589056,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,14:03:09,1013.968965,6.507818143,11.19137885,230.5417677,61.2568063,123.1744947,64.65307238,61.19034538,12.3112856,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,21:30:18,1116.543322,6.83452778,11.82700211,222.4656034,47.71485949,122.9820554,70.85893898,56.80401499,15.36515139,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:00:37,1046.602959,6.636458026,12.10107637,209.883715,57.26062415,121.1103984,63.8909174,59.91040683,13.38058083,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,3:21:27,895.5372612,6.549375242,12.21508387,226.568436,53.07426477,124.0548573,63.33732845,59.90468236,14.27438399,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,23:26:08,914.8657031,6.347380741,12.67771404,223.4259937,56.3574581,118.753277,65.92985392,62.24583096,14.80924344,neutral,Sandy loam,Fall,Spinach
